"REF_DATE","GEO","DGUID","Area of residence","Type of expenditures","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Montreal, Quebec","2016A00052466023","China","Accommodation","Dollars","81","thousands","3","v1139468445","8.5.2","12561","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","China","Clothes and gifts","Dollars","81","thousands","3","v1139468770","8.5.3","10368","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","China","Food and beverage","Dollars","81","thousands","3","v1139469095","8.5.4","6740","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","China","Recreation and entertainment","Dollars","81","thousands","3","v1139469420","8.5.5","2593","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","China","Transportation","Dollars","81","thousands","3","v1139469745","8.5.6","3519","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","China","Other types of expenditures","Dollars","81","thousands","3","v1139470070","8.5.7","932","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Total expenditures","Dollars","81","thousands","3","v1139468145","8.6.1","100264","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Accommodation","Dollars","81","thousands","3","v1139468470","8.6.2","39831","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Clothes and gifts","Dollars","81","thousands","3","v1139468795","8.6.3","10008","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Food and beverage","Dollars","81","thousands","3","v1139469120","8.6.4","25660","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Recreation and entertainment","Dollars","81","thousands","3","v1139469445","8.6.5","9905","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Transportation","Dollars","81","thousands","3","v1139469770","8.6.6","13583","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","France","Other types of expenditures","Dollars","81","thousands","3","v1139470095","8.6.7","1277","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Total expenditures","Dollars","81","thousands","3","v1139468170","8.7.1","23062","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Accommodation","Dollars","81","thousands","3","v1139468495","8.7.2","7275","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1139468820","8.7.3","3012","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Food and beverage","Dollars","81","thousands","3","v1139469145","8.7.4","6968","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Recreation and entertainment","Dollars","81","thousands","3","v1139469470","8.7.5","3344","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Transportation","Dollars","81","thousands","3","v1139469795","8.7.6","1713","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Mexico","Other types of expenditures","Dollars","81","thousands","3","v1139470120","8.7.7","751","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Total expenditures","Dollars","81","thousands","3","v1139468195","8.8.1","8598","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Accommodation","Dollars","81","thousands","3","v1139468520","8.8.2","3392","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Clothes and gifts","Dollars","81","thousands","3","v1139468845","8.8.3","864","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Food and beverage","Dollars","81","thousands","3","v1139469170","8.8.4","1653","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Recreation and entertainment","Dollars","81","thousands","3","v1139469495","8.8.5","809","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Transportation","Dollars","81","thousands","3","v1139469820","8.8.6","1583","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","India","Other types of expenditures","Dollars","81","thousands","3","v1139470145","8.8.7","297","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Total expenditures","Dollars","81","thousands","3","v1139468220","8.9.1","31114","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Accommodation","Dollars","81","thousands","3","v1139468545","8.9.2","14637","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Clothes and gifts","Dollars","81","thousands","3","v1139468870","8.9.3","2204","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Food and beverage","Dollars","81","thousands","3","v1139469195","8.9.4","7044","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1139469520","8.9.5","1858","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Transportation","Dollars","81","thousands","3","v1139469845","8.9.6","4980","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Germany","Other types of expenditures","Dollars","81","thousands","3","v1139470170","8.9.7","391","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Total expenditures","Dollars","81","thousands","3","v1139468245","8.10.1","21087","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Accommodation","Dollars","81","thousands","3","v1139468570","8.10.2","9744","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Clothes and gifts","Dollars","81","thousands","3","v1139468895","8.10.3","2792","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Food and beverage","Dollars","81","thousands","3","v1139469220","8.10.4","3859","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1139469545","8.10.5","1711","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Transportation","Dollars","81","thousands","3","v1139469870","8.10.6","2577","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Australia","Other types of expenditures","Dollars","81","thousands","3","v1139470195","8.10.7","402","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Total expenditures","Dollars","81","thousands","3","v1139468270","8.11.1","6969","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Accommodation","Dollars","81","thousands","3","v1139468595","8.11.2","2360","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Clothes and gifts","Dollars","81","thousands","3","v1139468920","8.11.3","802","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Food and beverage","Dollars","81","thousands","3","v1139469245","8.11.4","1637","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1139469570","8.11.5","928","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Transportation","Dollars","81","thousands","3","v1139469895","8.11.6","934","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1139470220","8.11.7","307","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Total expenditures","Dollars","81","thousands","3","v1139468295","8.12.1","8298","C","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Accommodation","Dollars","81","thousands","3","v1139468620","8.12.2","3567","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Clothes and gifts","Dollars","81","thousands","3","v1139468945","8.12.3","875","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Food and beverage","Dollars","81","thousands","3","v1139469270","8.12.4","1593","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1139469595","8.12.5","908","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Transportation","Dollars","81","thousands","3","v1139469920","8.12.6","1040","E","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Japan","Other types of expenditures","Dollars","81","thousands","3","v1139470245","8.12.7","313","D","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Total expenditures","Dollars","81","thousands","3","v1139468320","8.13.1","143980","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Accommodation","Dollars","81","thousands","3","v1139468645","8.13.2","45440","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1139468970","8.13.3","25390","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Food and beverage","Dollars","81","thousands","3","v1139469295","8.13.4","37745","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1139469620","8.13.5","13064","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Transportation","Dollars","81","thousands","3","v1139469945","8.13.6","18566","B","","","0"
"2018-07","Montreal, Quebec","2016A00052466023","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1139470270","8.13.7","3774","E","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1139468021","9.1.1","393149","A","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1139468346","9.1.2","153761","B","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1139468671","9.1.3","35997","B","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1139468996","9.1.4","100906","B","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1139469321","9.1.5","37195","B","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Transportation","Dollars","81","thousands","3","v1139469646","9.1.6","58869","B","","","0"
"2018-07","Rest of Quebec","","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1139469971","9.1.7","6421","C","","","0"
"2018-07","Rest of Quebec","","United States residents","Total expenditures","Dollars","81","thousands","3","v1139468046","9.2.1","133289","B","","","0"
"2018-07","Rest of Quebec","","United States residents","Accommodation","Dollars","81","thousands","3","v1139468371","9.2.2","52640","C","","","0"
"2018-07","Rest of Quebec","","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1139468696","9.2.3","8655","C","","","0"
"2018-07","Rest of Quebec","","United States residents","Food and beverage","Dollars","81","thousands","3","v1139469021","9.2.4","41306","B","","","0"
"2018-07","Rest of Quebec","","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469346","9.2.5","9534","C","","","0"
"2018-07","Rest of Quebec","","United States residents","Transportation","Dollars","81","thousands","3","v1139469671","9.2.6","19281","C","","","0"
"2018-07","Rest of Quebec","","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1139469996","9.2.7","1873","E","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1139468071","9.3.1","259860","A","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Accommodation","Dollars","81","thousands","3","v1139468396","9.3.2","101120","B","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468721","9.3.3","27342","B","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469046","9.3.4","59600","B","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469371","9.3.5","27661","B","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Transportation","Dollars","81","thousands","3","v1139469696","9.3.6","39588","B","","","0"
"2018-07","Rest of Quebec","","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1139470021","9.3.7","4548","C","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1139468096","9.4.1","10742","D","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Accommodation","Dollars","81","thousands","3","v1139468421","9.4.2","4824","E","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1139468746","9.4.3","877","E","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1139469071","9.4.4","2424","E","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1139469396","9.4.5","943","E","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Transportation","Dollars","81","thousands","3","v1139469721","9.4.6","1371","E","","","0"
"2018-07","Rest of Quebec","","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1139470046","9.4.7","304","D","","","0"
